name_last,name_suffix,name_first,name_middle,race
klein,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
knubel,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
leene,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
,,bernhard of lippe-biesterfeld,,"GreaterEuropean,WestEuropean,Germanic"
schlink,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
scholz,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
sekles,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
stade,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
weiss,,bernhard,,"GreaterEuropean,WestEuropean,Germanic"
de baume,,bernon,,"GreaterEuropean,WestEuropean,Germanic"
,,bernstein,,"GreaterEuropean,WestEuropean,Germanic"
behrens,,berta,,"GreaterEuropean,WestEuropean,Germanic"
grosser,,berta,,"GreaterEuropean,WestEuropean,Germanic"
boeren,,bert,,"GreaterEuropean,WestEuropean,Germanic"
grabsch,,bert,,"GreaterEuropean,WestEuropean,Germanic"
,,bertha,,"GreaterEuropean,WestEuropean,Germanic"
mcnamara,,bertha,,"GreaterEuropean,WestEuropean,Germanic"
hinkler,,bert,,"GreaterEuropean,WestEuropean,Germanic"
auerbach,,berthold,,"GreaterEuropean,WestEuropean,Germanic"
goldschmidt,,berthold,,"GreaterEuropean,WestEuropean,Germanic"
,,berthold of ratisbon,,"GreaterEuropean,WestEuropean,Germanic"
wulf,,berthold,,"GreaterEuropean,WestEuropean,Germanic"
,,bertila of spoleto,,"GreaterEuropean,WestEuropean,Germanic"
,,bertin,,"GreaterEuropean,WestEuropean,Germanic"
keizer,,bert,,"GreaterEuropean,WestEuropean,Germanic"
hummel,,bertold,,"GreaterEuropean,WestEuropean,Germanic"
brecht,,bertolt,,"GreaterEuropean,WestEuropean,Germanic"
,,bertrada of laon,,"GreaterEuropean,WestEuropean,Germanic"
,,bertrada of prüm,,"GreaterEuropean,WestEuropean,Germanic"
aafjes,,bertus,,"GreaterEuropean,WestEuropean,Germanic"
germans,,bessarabia,,"GreaterEuropean,WestEuropean,Germanic"
,,bessel,,"GreaterEuropean,WestEuropean,Germanic"
wolff,,betje,,"GreaterEuropean,WestEuropean,Germanic"
king,,bianca,,"GreaterEuropean,WestEuropean,Germanic"
,,bilichild,,"GreaterEuropean,WestEuropean,Germanic"
kaulitz,,bill and tom,,"GreaterEuropean,WestEuropean,Germanic"
martin,,billie,ray,"GreaterEuropean,WestEuropean,Germanic"
sellin,,birger,,"GreaterEuropean,WestEuropean,Germanic"
hollmann,,birgit,,"GreaterEuropean,WestEuropean,Germanic"
schuurman,,birgit,,"GreaterEuropean,WestEuropean,Germanic"
,,birnbaum,,"GreaterEuropean,WestEuropean,Germanic"
galdikas,,birutÄ,,"GreaterEuropean,WestEuropean,Germanic"
,,bischoff,,"GreaterEuropean,WestEuropean,Germanic"
schröder,,björn,,"GreaterEuropean,WestEuropean,Germanic"
book,,black,,"GreaterEuropean,WestEuropean,Germanic"
réthy,,béla,,"GreaterEuropean,WestEuropean,Germanic"
bargeld,,blixa,,"GreaterEuropean,WestEuropean,Germanic"
,,blümchen,,"GreaterEuropean,WestEuropean,Germanic"
evolution,,blue,,"GreaterEuropean,WestEuropean,Germanic"
uyl,,bob,den,"GreaterEuropean,WestEuropean,Germanic"
van asperen,,bob,,"GreaterEuropean,WestEuropean,Germanic"
,,bodmer,,"GreaterEuropean,WestEuropean,Germanic"
,,bogart,,"GreaterEuropean,WestEuropean,Germanic"
musial,,bogdan,,"GreaterEuropean,WestEuropean,Germanic"
,,boggis,,"GreaterEuropean,WestEuropean,Germanic"
goltz,,bogumil,,"GreaterEuropean,WestEuropean,Germanic"
,,bojoura,,"GreaterEuropean,WestEuropean,Germanic"
,,boner,,"GreaterEuropean,WestEuropean,Germanic"
wimmer,,boniface,,"GreaterEuropean,WestEuropean,Germanic"
shade,,booka,,"GreaterEuropean,WestEuropean,Germanic"
,,boos,,"GreaterEuropean,WestEuropean,Germanic"
böhmann,,boris,,"GreaterEuropean,WestEuropean,Germanic"
blenn,,boris,,"GreaterEuropean,WestEuropean,Germanic"
dlugosch,,boris,,"GreaterEuropean,WestEuropean,Germanic"
dynasty,,bosonid,,"GreaterEuropean,WestEuropean,Germanic"
,,boso of tuscany,,"GreaterEuropean,WestEuropean,Germanic"
,,boso the elder,,"GreaterEuropean,WestEuropean,Germanic"
strauß,,botho,,"GreaterEuropean,WestEuropean,Germanic"
büch,,boudewijn,,"GreaterEuropean,WestEuropean,Germanic"
de groot,,boudewijn,,"GreaterEuropean,WestEuropean,Germanic"
bonebakker,,boudewijn,vincent,"GreaterEuropean,WestEuropean,Germanic"
noize,,boys,,"GreaterEuropean,WestEuropean,Germanic"
,,boytronic,,"GreaterEuropean,WestEuropean,Germanic"
,,brainpower,,"GreaterEuropean,WestEuropean,Germanic"
de groot,,bram,,"GreaterEuropean,WestEuropean,Germanic"
fassbaender,,brigitte,,"GreaterEuropean,WestEuropean,Germanic"
hamann,,brigitte,,"GreaterEuropean,WestEuropean,Germanic"
germans,,,,"GreaterEuropean,WestEuropean,Germanic"
bounce,,brooklyn,,"GreaterEuropean,WestEuropean,Germanic"
von münchhausen,,börries,,"GreaterEuropean,WestEuropean,Germanic"
erhardt,,bruna,,"GreaterEuropean,WestEuropean,Germanic"
,,brunhilda of austrasia,,"GreaterEuropean,WestEuropean,Germanic"
apitz,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
balz,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
bauer,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
hoffmann,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
maderna,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
s.,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
walter,,bruno,,"GreaterEuropean,WestEuropean,Germanic"
,,b-tight,,"GreaterEuropean,WestEuropean,Germanic"
traven,,b.,,"GreaterEuropean,WestEuropean,Germanic"
,,buchholz,,"GreaterEuropean,WestEuropean,Germanic"
niebergall,,buschi,,"GreaterEuropean,WestEuropean,Germanic"
,,bushido,,"GreaterEuropean,WestEuropean,Germanic"
schammer,,byron,,"GreaterEuropean,WestEuropean,Germanic"
,,cadolah of friuli,,"GreaterEuropean,WestEuropean,Germanic"
,,caesar,,"GreaterEuropean,WestEuropean,Germanic"
,,cancor,,"GreaterEuropean,WestEuropean,Germanic"
jay,,candee,,"GreaterEuropean,WestEuropean,Germanic"
hamburger,,cao,,"GreaterEuropean,WestEuropean,Germanic"
van nievelt,,carel,,"GreaterEuropean,WestEuropean,Germanic"
vosmaer,,carel,,"GreaterEuropean,WestEuropean,Germanic"
,,caribert of laon,,"GreaterEuropean,WestEuropean,Germanic"
beduschi,,carina,,"GreaterEuropean,WestEuropean,Germanic"
almenräder,,carl,,"GreaterEuropean,WestEuropean,Germanic"
amery,,carl,,"GreaterEuropean,WestEuropean,Germanic"
von meyer,,carl,anton,"GreaterEuropean,WestEuropean,Germanic"
schwacke,,carl,august wilhelm,"GreaterEuropean,WestEuropean,Germanic"
bezold,,carl,,"GreaterEuropean,WestEuropean,Germanic"
braun,,carl,,"GreaterEuropean,WestEuropean,Germanic"
brinkmann,,carl,,"GreaterEuropean,WestEuropean,Germanic"
crack,,carl,,"GreaterEuropean,WestEuropean,Germanic"
dahlhaus,,carl,,"GreaterEuropean,WestEuropean,Germanic"
ditterich,,carl,,"GreaterEuropean,WestEuropean,Germanic"
einstein,,carl,,"GreaterEuropean,WestEuropean,Germanic"
erdmann,,carl,,"GreaterEuropean,WestEuropean,Germanic"
abel,,carl,friedrich,"GreaterEuropean,WestEuropean,Germanic"
fasch,,carl,friedrich christian,"GreaterEuropean,WestEuropean,Germanic"
zelter,,carl,friedrich,"GreaterEuropean,WestEuropean,Germanic"
gerlach,,carl,gotthelf,"GreaterEuropean,WestEuropean,Germanic"
reissiger,,carl,gottlieb,"GreaterEuropean,WestEuropean,Germanic"
hempel,,carl,gustav,"GreaterEuropean,WestEuropean,Germanic"
von hallerstein,,carl,haller,"GreaterEuropean,WestEuropean,Germanic"
becker,,carl,heinrich,"GreaterEuropean,WestEuropean,Germanic"
graun,,carl,heinrich,"GreaterEuropean,WestEuropean,Germanic"
kolb,,carlmann,,"GreaterEuropean,WestEuropean,Germanic"
von weber,,carl,maria,"GreaterEuropean,WestEuropean,Germanic"
karges,,carlo,,"GreaterEuropean,WestEuropean,Germanic"
,,carloman of bavaria,,"GreaterEuropean,WestEuropean,Germanic"
resoort,,carlo,,"GreaterEuropean,WestEuropean,Germanic"
orff,,carl,,"GreaterEuropean,WestEuropean,Germanic"
anwandter,,carlos,,"GreaterEuropean,WestEuropean,Germanic"
ebelhäuser,,carlos,,"GreaterEuropean,WestEuropean,Germanic"
gonzález,,carlos,hank,"GreaterEuropean,WestEuropean,Germanic"
bemberg,,carlos,miguens,"GreaterEuropean,WestEuropean,Germanic"
reutemann,,carlos,,"GreaterEuropean,WestEuropean,Germanic"
schlieper,,carlos,,"GreaterEuropean,WestEuropean,Germanic"
nicolai,,carl,otto,"GreaterEuropean,WestEuropean,Germanic"
westphal,,carlo,,"GreaterEuropean,WestEuropean,Germanic"
reinecke,,carl,,"GreaterEuropean,WestEuropean,Germanic"
schlesinger,,carl,,"GreaterEuropean,WestEuropean,Germanic"
schurz,,carl,,"GreaterEuropean,WestEuropean,Germanic"
sonnenschein,,carl,,"GreaterEuropean,WestEuropean,Germanic"
stephenson,,carl,,"GreaterEuropean,WestEuropean,Germanic"
stumpf,,carl,,"GreaterEuropean,WestEuropean,Germanic"
teike,,carl,,"GreaterEuropean,WestEuropean,Germanic"
venth,,carl,,"GreaterEuropean,WestEuropean,Germanic"
von clausewitz,,carl,,"GreaterEuropean,WestEuropean,Germanic"
buehner,,carl,w.,"GreaterEuropean,WestEuropean,Germanic"
campbell,,carol,,"GreaterEuropean,WestEuropean,Germanic"
salgado,,carolina,solberg,"GreaterEuropean,WestEuropean,Germanic"
herschel,,caroline,,"GreaterEuropean,WestEuropean,Germanic"
müller,,caroline,,"GreaterEuropean,WestEuropean,Germanic"
reed,,carol,,"GreaterEuropean,WestEuropean,Germanic"
breuer,,carolyn,,"GreaterEuropean,WestEuropean,Germanic"
bohn,,carsten,,"GreaterEuropean,WestEuropean,Germanic"
thiede,,carsten,peter,"GreaterEuropean,WestEuropean,Germanic"
abel,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
barlaeus,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
brötzmann,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
cruciger the younger,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
peucer,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
gregory,,caspar,rené,"GreaterEuropean,WestEuropean,Germanic"
wintermans,,caspar,,"GreaterEuropean,WestEuropean,Germanic"
ii of russia,,catherine,,"GreaterEuropean,WestEuropean,Germanic"
winkworth,,catherine,,"GreaterEuropean,WestEuropean,Germanic"
milton,,cb,,"GreaterEuropean,WestEuropean,Germanic"
nooteboom,,cees,,"GreaterEuropean,WestEuropean,Germanic"
zuiderwijk,,cesar,,"GreaterEuropean,WestEuropean,Germanic"
butler,,chad,,"GreaterEuropean,WestEuropean,Germanic"
,,chaemae,,"GreaterEuropean,WestEuropean,Germanic"
,,chagnoald,,"GreaterEuropean,WestEuropean,Germanic"
,,chakuza,,"GreaterEuropean,WestEuropean,Germanic"
,,chamavi,,"GreaterEuropean,WestEuropean,Germanic"
beltman,,chantal,,"GreaterEuropean,WestEuropean,Germanic"
,,chararic,,"GreaterEuropean,WestEuropean,Germanic"
i,,charibert,,"GreaterEuropean,WestEuropean,Germanic"
ii,,charibert,,"GreaterEuropean,WestEuropean,Germanic"
,,charles,,"GreaterEuropean,WestEuropean,Germanic"
follen,,charles,,"GreaterEuropean,WestEuropean,Germanic"
reinhard,,charles-frédéric,,"GreaterEuropean,WestEuropean,Germanic"
groenhuijsen,,charles,,"GreaterEuropean,WestEuropean,Germanic"
hallé,,charles,,"GreaterEuropean,WestEuropean,Germanic"
martel,,charles,,"GreaterEuropean,WestEuropean,Germanic"
schomberg,,charles,,"GreaterEuropean,WestEuropean,Germanic"
ander,,charlotte,,"GreaterEuropean,WestEuropean,Germanic"
auerbach,,charlotte,,"GreaterEuropean,WestEuropean,Germanic"
birch-pfeiffer,,charlotte,,"GreaterEuropean,WestEuropean,Germanic"
,,charudes,,"GreaterEuropean,WestEuropean,Germanic"
,,chatti,,"GreaterEuropean,WestEuropean,Germanic"
,,chauci,,"GreaterEuropean,WestEuropean,Germanic"
,,cherusci,,"GreaterEuropean,WestEuropean,Germanic"
meijering,,chiel,,"GreaterEuropean,WestEuropean,Germanic"
i,,childebert,,"GreaterEuropean,WestEuropean,Germanic"
ii,,childebert,,"GreaterEuropean,WestEuropean,Germanic"
i,,childeric,,"GreaterEuropean,WestEuropean,Germanic"
iii,,childeric,,"GreaterEuropean,WestEuropean,Germanic"
,,children of orpheus,,"GreaterEuropean,WestEuropean,Germanic"
,,chilperic of aquitaine,,"GreaterEuropean,WestEuropean,Germanic"
,,chlodomer,,"GreaterEuropean,WestEuropean,Germanic"
,,chlodoric the parricide,,"GreaterEuropean,WestEuropean,Germanic"
i,,chlothar,,"GreaterEuropean,WestEuropean,Germanic"
ii,,chlothar,,"GreaterEuropean,WestEuropean,Germanic"
iii,,chlothar,,"GreaterEuropean,WestEuropean,Germanic"
iv,,chlothar,,"GreaterEuropean,WestEuropean,Germanic"
,,ch!pz,,"GreaterEuropean,WestEuropean,Germanic"
,,chram,,"GreaterEuropean,WestEuropean,Germanic"
luding,,christa,,"GreaterEuropean,WestEuropean,Germanic"
winsloe,,christa,,"GreaterEuropean,WestEuropean,Germanic"
encyclopedie,,christelijke,,"GreaterEuropean,WestEuropean,Germanic"
kum,,christiaan,,"GreaterEuropean,WestEuropean,Germanic"
,,christian,,"GreaterEuropean,WestEuropean,Germanic"
brandis,,christian,august,"GreaterEuropean,WestEuropean,Germanic"
eberhard,,christian,august gottlob,"GreaterEuropean,WestEuropean,Germanic"
pohlenz,,christian,august,"GreaterEuropean,WestEuropean,Germanic"
bach,,christian,,"GreaterEuropean,WestEuropean,Germanic"
brentano,,christian,,"GreaterEuropean,WestEuropean,Germanic"
cannabich,,christian,,"GreaterEuropean,WestEuropean,Germanic"
beck,,christian,daniel,"GreaterEuropean,WestEuropean,Germanic"
kubrick,,christiane,,"GreaterEuropean,WestEuropean,Germanic"
enzensberger,,christian,,"GreaterEuropean,WestEuropean,Germanic"
oelze,,christiane,,"GreaterEuropean,WestEuropean,Germanic"
erbach,,christian,,"GreaterEuropean,WestEuropean,Germanic"
gellert,,christian,fürchtegott,"GreaterEuropean,WestEuropean,Germanic"
schubart,,christian,friedrich daniel,"GreaterEuropean,WestEuropean,Germanic"
hebbel,,christian,friedrich,"GreaterEuropean,WestEuropean,Germanic"
hunold,,christian,friedrich,"GreaterEuropean,WestEuropean,Germanic"
geist,,christian,,"GreaterEuropean,WestEuropean,Germanic"
körner,,christian,gottfried,"GreaterEuropean,WestEuropean,Germanic"
jöcher,,christian,gottlieb,"GreaterEuropean,WestEuropean,Germanic"
neefe,,christian,gottlob,"GreaterEuropean,WestEuropean,Germanic"
von krockow,,christian,graf,"GreaterEuropean,WestEuropean,Germanic"
hauser,,christian,,"GreaterEuropean,WestEuropean,Germanic"
spiess,,christian,heinrich,"GreaterEuropean,WestEuropean,Germanic"
henn,,christian,,"GreaterEuropean,WestEuropean,Germanic"
weisse,,christian,hermann,"GreaterEuropean,WestEuropean,Germanic"
huelsen,,christian,,"GreaterEuropean,WestEuropean,Germanic"
knees,,christian,,"GreaterEuropean,WestEuropean,Germanic"
lorenz,,christian,,"GreaterEuropean,WestEuropean,Germanic"
hening,,christian,maicon,"GreaterEuropean,WestEuropean,Germanic"
frahn,,christian,martin,"GreaterEuropean,WestEuropean,Germanic"
meyer,,christian,,"GreaterEuropean,WestEuropean,Germanic"
morgenstern,,christian,,"GreaterEuropean,WestEuropean,Germanic"
schoen,,christian,,"GreaterEuropean,WestEuropean,Germanic"
schwegler,,christian,,"GreaterEuropean,WestEuropean,Germanic"
sturm,,christian,,"GreaterEuropean,WestEuropean,Germanic"
tetzlaff,,christian,,"GreaterEuropean,WestEuropean,Germanic"
weinlig,,christian,theodor,"GreaterEuropean,WestEuropean,Germanic"
thomasius,,christian,,"GreaterEuropean,WestEuropean,Germanic"
wernicke,,christian,,"GreaterEuropean,WestEuropean,Germanic"
von dohm,,christian,wilhelm,"GreaterEuropean,WestEuropean,Germanic"
zacharias,,christian,,"GreaterEuropean,WestEuropean,Germanic"
nöstlinger,,christine,,"GreaterEuropean,WestEuropean,Germanic"
schäfer,,christine,,"GreaterEuropean,WestEuropean,Germanic"
lauer,,christof,,"GreaterEuropean,WestEuropean,Germanic"
may,,christof,,"GreaterEuropean,WestEuropean,Germanic"
blumhardt,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
brouwer,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
demantius,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
franke,,christopher,,"GreaterEuropean,WestEuropean,Germanic"
memminger,,christopher,,"GreaterEuropean,WestEuropean,Germanic"
luthardt,,christoph,ernst,"GreaterEuropean,WestEuropean,Germanic"
von houwald,,christoph,ernst,"GreaterEuropean,WestEuropean,Germanic"
von deylen,,christopher,,"GreaterEuropean,WestEuropean,Germanic"
eschenbach,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
nicolai,,christoph,friedrich,"GreaterEuropean,WestEuropean,Germanic"
von ammon,,christoph,friedrich,"GreaterEuropean,WestEuropean,Germanic"
förster,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
von murr,,christoph,gottlieb,"GreaterEuropean,WestEuropean,Germanic"
hartknoch,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
helvig,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
koncz,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
krehl,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
wieland,,christoph,martin,"GreaterEuropean,WestEuropean,Germanic"
meckel,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
moufang,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
mrongovius,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
prégardien,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
schaffrath,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
scheiner,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
schneider,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
theinert,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
von dohnányi,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
von schmid,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
von sigwart,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
watrin,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
gluck,,christoph,willibald,"GreaterEuropean,WestEuropean,Germanic"
wolff,,christoph,,"GreaterEuropean,WestEuropean,Germanic"
van abkoude,,chris,,"GreaterEuropean,WestEuropean,Germanic"
watson,,chris,,"GreaterEuropean,WestEuropean,Germanic"
,,chrodegang of metz,,"GreaterEuropean,WestEuropean,Germanic"
,,chronicle of fredegar,,"GreaterEuropean,WestEuropean,Germanic"
,,cilvaringz,,"GreaterEuropean,WestEuropean,Germanic"
,,cimbri,,"GreaterEuropean,WestEuropean,Germanic"
dicker,,cintia,,"GreaterEuropean,WestEuropean,Germanic"
gorgor,,cirith,,"GreaterEuropean,WestEuropean,Germanic"
dresselhuys,,cisca,,"GreaterEuropean,WestEuropean,Germanic"
de rat,,ciske,,"GreaterEuropean,WestEuropean,Germanic"
van marxveldt,,cissy,,"GreaterEuropean,WestEuropean,Germanic"
goll,,claire,,"GreaterEuropean,WestEuropean,Germanic"
hätzlerin,,clara,,"GreaterEuropean,WestEuropean,Germanic"
mannes,,clara,,"GreaterEuropean,WestEuropean,Germanic"
nordström,,clara,,"GreaterEuropean,WestEuropean,Germanic"
,,clare of montefalco,,"GreaterEuropean,WestEuropean,Germanic"
brücken,,claudia,,"GreaterEuropean,WestEuropean,Germanic"
häusler,,claudia,,"GreaterEuropean,WestEuropean,Germanic"
müller-ebeling,,claudia,,"GreaterEuropean,WestEuropean,Germanic"
schreiber,,claudia,,"GreaterEuropean,WestEuropean,Germanic"
graf,,claudio,fernando,"GreaterEuropean,WestEuropean,Germanic"
silvanus,,claudius,,"GreaterEuropean,WestEuropean,Germanic"
bantzer,,claus,,"GreaterEuropean,WestEuropean,Germanic"
ogerman,,claus,,"GreaterEuropean,WestEuropean,Germanic"
von amsberg,,claus,,"GreaterEuropean,WestEuropean,Germanic"
brentano,,clemens,,"GreaterEuropean,WestEuropean,Germanic"
denhardt,,clemens,,"GreaterEuropean,WestEuropean,Germanic"
franckenstein,,clemens,von und zu,"GreaterEuropean,WestEuropean,Germanic"
,,clodio,,"GreaterEuropean,WestEuropean,Germanic"
,,clodoald,,"GreaterEuropean,WestEuropean,Germanic"
,,clotilde,,"GreaterEuropean,WestEuropean,Germanic"
i,,clovis,,"GreaterEuropean,WestEuropean,Germanic"
iv,,clovis,,"GreaterEuropean,WestEuropean,Germanic"
heinrich,,cláudio,,"GreaterEuropean,WestEuropean,Germanic"
hummes,,cláudio,,"GreaterEuropean,WestEuropean,Germanic"
,,cobandi,,"GreaterEuropean,WestEuropean,Germanic"
cameroon,,colonial,heads of german,"GreaterEuropean,WestEuropean,Germanic"
deities,,common,germanic,"GreaterEuropean,WestEuropean,Germanic"
,,condrusi,,"GreaterEuropean,WestEuropean,Germanic"
,,conik,,"GreaterEuropean,WestEuropean,Germanic"
palmen,,connie,,"GreaterEuropean,WestEuropean,Germanic"
bauer,,conny,,"GreaterEuropean,WestEuropean,Germanic"
,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
huet,,conrad,busken,"GreaterEuropean,WestEuropean,Germanic"
i,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
ii,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
kreutzer,,conradin,,"GreaterEuropean,WestEuropean,Germanic"
i of germany,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
,,conrad of saxony,,"GreaterEuropean,WestEuropean,Germanic"
,,conrad of urach,,"GreaterEuropean,WestEuropean,Germanic"
paumann,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
pellicanus,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
schnitzler,,conrad,,"GreaterEuropean,WestEuropean,Germanic"
,,console,,"GreaterEuropean,WestEuropean,Germanic"
huygens,,constantijn,,"GreaterEuropean,WestEuropean,Germanic"
,,corconti,,"GreaterEuropean,WestEuropean,Germanic"
de groot,,cor,,"GreaterEuropean,WestEuropean,Germanic"
froboess,,cornelia,,"GreaterEuropean,WestEuropean,Germanic"
funke,,cornelia,,"GreaterEuropean,WestEuropean,Germanic"
rau,,cornelia,,"GreaterEuropean,WestEuropean,Germanic"
dopper,,cornelis,,"GreaterEuropean,WestEuropean,Germanic"
padbrué,,cornelis,thymenszoon,"GreaterEuropean,WestEuropean,Germanic"
codreanu,,corneliu,zelea,"GreaterEuropean,WestEuropean,Germanic"
van zanten,,cornélie,,"GreaterEuropean,WestEuropean,Germanic"
brokken,,corry,,"GreaterEuropean,WestEuropean,Germanic"
hagen,,cosma,shiva,"GreaterEuropean,WestEuropean,Germanic"
klein,,cosmo,,"GreaterEuropean,WestEuropean,Germanic"
